
Note: No compatibility mode selected!


Circuit: Psi-NN Neural Network Test (ngspice)

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 121
                      Psi-NN Neural Network Test (ngspice)
                      DC transfer characteristic  Tue Jan  6 13:50:59  2026
--------------------------------------------------------------------------------
Index   v-sweep         v(in0)          v(in1)          v(out0)         
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	6.759960e-02	
1	1.000000e-01	1.000000e-01	0.000000e+00	2.294432e-02	
2	2.000000e-01	2.000000e-01	0.000000e+00	-1.78126e-02	
3	3.000000e-01	3.000000e-01	0.000000e+00	-5.11417e-02	
4	4.000000e-01	4.000000e-01	0.000000e+00	-7.53863e-02	
5	5.000000e-01	5.000000e-01	0.000000e+00	-9.07142e-02	
6	6.000000e-01	6.000000e-01	0.000000e+00	-9.85281e-02	
7	7.000000e-01	7.000000e-01	0.000000e+00	-1.00751e-01	
8	8.000000e-01	8.000000e-01	0.000000e+00	-9.92725e-02	
9	9.000000e-01	9.000000e-01	0.000000e+00	-9.56560e-02	
10	1.000000e+00	1.000000e+00	0.000000e+00	-9.10451e-02	
11	0.000000e+00	0.000000e+00	1.000000e-01	2.090328e-02	
12	1.000000e-01	1.000000e-01	1.000000e-01	-2.53478e-02	
13	2.000000e-01	2.000000e-01	1.000000e-01	-6.78361e-02	
14	3.000000e-01	3.000000e-01	1.000000e-01	-1.02309e-01	
15	4.000000e-01	4.000000e-01	1.000000e-01	-1.26349e-01	
16	5.000000e-01	5.000000e-01	1.000000e-01	-1.39721e-01	
17	6.000000e-01	6.000000e-01	1.000000e-01	-1.43917e-01	
18	7.000000e-01	7.000000e-01	1.000000e-01	-1.41314e-01	
19	8.000000e-01	8.000000e-01	1.000000e-01	-1.34399e-01	
20	9.000000e-01	9.000000e-01	1.000000e-01	-1.25274e-01	
21	1.000000e+00	1.000000e+00	1.000000e-01	-1.15479e-01	
22	0.000000e+00	0.000000e+00	2.000000e-01	-1.81989e-02	
23	1.000000e-01	1.000000e-01	2.000000e-01	-6.96525e-02	
24	2.000000e-01	2.000000e-01	2.000000e-01	-1.18201e-01	
25	3.000000e-01	3.000000e-01	2.000000e-01	-1.58472e-01	
26	4.000000e-01	4.000000e-01	2.000000e-01	-1.86646e-01	
27	5.000000e-01	5.000000e-01	2.000000e-01	-2.01422e-01	
28	6.000000e-01	6.000000e-01	2.000000e-01	-2.03971e-01	
29	7.000000e-01	7.000000e-01	2.000000e-01	-1.97090e-01	
30	8.000000e-01	8.000000e-01	2.000000e-01	-1.84120e-01	
31	9.000000e-01	9.000000e-01	2.000000e-01	-1.68099e-01	
32	1.000000e+00	1.000000e+00	2.000000e-01	-1.51347e-01	
33	0.000000e+00	0.000000e+00	3.000000e-01	-4.40303e-02	
34	1.000000e-01	1.000000e-01	3.000000e-01	-1.02323e-01	
35	2.000000e-01	2.000000e-01	3.000000e-01	-1.60081e-01	
36	3.000000e-01	3.000000e-01	3.000000e-01	-2.10848e-01	
37	4.000000e-01	4.000000e-01	3.000000e-01	-2.48861e-01	
38	5.000000e-01	5.000000e-01	3.000000e-01	-2.70750e-01	
39	6.000000e-01	6.000000e-01	3.000000e-01	-2.76321e-01	
40	7.000000e-01	7.000000e-01	3.000000e-01	-2.68129e-01	
41	8.000000e-01	8.000000e-01	3.000000e-01	-2.50252e-01	
42	9.000000e-01	9.000000e-01	3.000000e-01	-2.26975e-01	
43	1.000000e+00	1.000000e+00	3.000000e-01	-2.01889e-01	
44	0.000000e+00	0.000000e+00	4.000000e-01	-5.46109e-02	
45	1.000000e-01	1.000000e-01	4.000000e-01	-1.18846e-01	
46	2.000000e-01	2.000000e-01	4.000000e-01	-1.86336e-01	
47	3.000000e-01	3.000000e-01	4.000000e-01	-2.50283e-01	
48	4.000000e-01	4.000000e-01	4.000000e-01	-3.03178e-01	
49	5.000000e-01	5.000000e-01	4.000000e-01	-3.38905e-01	
50	6.000000e-01	6.000000e-01	4.000000e-01	-3.54550e-01	
51	7.000000e-01	7.000000e-01	4.000000e-01	-3.51008e-01	
52	8.000000e-01	8.000000e-01	4.000000e-01	-3.32188e-01	
53	9.000000e-01	9.000000e-01	4.000000e-01	-3.03418e-01	
54	1.000000e+00	1.000000e+00	4.000000e-01	-2.69910e-01	

Index   v-sweep         v(in0)          v(in1)          v(out0)         
--------------------------------------------------------------------------------
55	0.000000e+00	0.000000e+00	5.000000e-01	-5.13036e-02	
56	1.000000e-01	1.000000e-01	5.000000e-01	-1.18666e-01	
